stem,group,view,width,height,mean_luma,std_luma,entropy,sharpness,dynamic_range,dark_fraction,white_fraction,mean_saturation,crack_bbox_fraction,objects_0,objects_1,objects_2,phash,dhash,cluster,quality,reject_reasons,selected
TRMI_059WVPF_1_P_png.rf.37fcf4feac4c1a93bc283e23b0a5e2f8,TRMI_059WVPF,1,117,117,138.10943603515625,26.222857038731316,6.563785366529904,71.26425170898438,77.0,0.0021820068359375,0.0,33.02610778808594,0.6381766381766381,2,0,1,8edd7586a3ec30e0,78783579e965e55b,-1,nan,image_too_small,0
TRMI_059WVPF_2_P_png.rf.fb905aa6510241f3c05c1df428d6c1fc,TRMI_059WVPF,2,116,116,134.2333221435547,26.326322867866438,6.611585309724823,73.42477416992188,79.0,0.0023193359375,0.0,25.125518798828125,0.9571938168846611,4,0,1,e30d5818df6f3832,20c7c7460d9d0d0c,-1,nan,image_too_small,0
TRMI_0771ZCL_1_P_png.rf.fec6e5c4a575693bdd9a0c28e7287a97,TRMI_0771ZCL,1,212,212,40.7244873046875,16.94779012346963,5.691343062643535,10.810952212428674,64.0,0.0991058349609375,0.0,88.32725524902344,0.9858935564257743,4,3,1,8c077cb80f78f293,e0e64c62eab7b320,4,0.18782686545394978,low_quality_score,0
TRMI_0771ZCL_2_P_png.rf.31773e05d95345069a9725e175cf2c4c,TRMI_0771ZCL,2,216,216,40.67057800292969,17.029973750071363,5.665421436106145,11.00988597329706,64.0,0.1039886474609375,0.0,93.348876953125,0.9723293895747599,4,2,1,dbad29124ad3a639,723212a8b9cd98e9,4,0.18727281189067765,low_quality_score,0
TRMI_07V253K_1_P_png.rf.82cc6ed26e7aabba5624ed595177f986,TRMI_07V253K,1,168,168,110.51133728027344,51.6841592063983,6.6011680869089515,16.09705369709991,156.0,0.0933837890625,0.0,25.445877075195312,0.9762967687074829,1,2,1,cb2516cbc9c9993a,f14717c3a3216171,228,0.5465678186612805,,0
TRMI_07V253K_2_P_png.rf.7834dcd9c983a3470f9f7104002021f4,TRMI_07V253K,2,160,160,98.47984313964844,45.44035426901466,7.018982434970923,23.06162661104463,151.0,0.0794677734375,0.0,34.04280090332031,0.9626953125000001,2,2,1,deaf978a89387046,71780f3be189edcc,170,0.5679981039560092,,1
TRMI_09ONSFT_1_P_png.rf.c62d883401c3db4a04757a90bdd3e354,TRMI_09ONSFT,1,460,460,89.29656982421875,32.39930263496332,6.913403414545444,247.9762394146528,97.0,0.01507568359375,0.0,44.133941650390625,0.9674574669187146,7,4,2,aecf08705a6c5d17,f4eb634d5cd61651,2,0.6047699462472642,,1
TRMI_09ONSFT_2_P_png.rf.baa296e6c132eba6fa771568adb3763e,TRMI_09ONSFT,2,97,97,108.71217346191406,34.31019453420213,7.018694884109489,38.6138916015625,111.0,0.000335693359375,0.0,42.624969482421875,0.9288978637474757,3,0,2,de98d95007c1e5f2,10382e7c2c86206c,-1,nan,image_too_small,0
TRMI_0CRTXFO_1_P_png.rf.5d3224250bcd7ce4286391adecf336d9,TRMI_0CRTXFO,1,592,592,73.88352966308594,29.34636340561215,6.777918048012579,171.5660688718781,89.0,0.0176239013671875,0.0,21.909683227539062,0.9966244749817386,18,2,2,d29bbbb0899f4528,1d297061ac842d2d,161,0.5224582137164759,,1
TRMI_0CRTXFO_2_P_png.rf.63cc538bc4e6cf13d63ad17293e0efe9,TRMI_0CRTXFO,2,632,632,73.58834838867188,29.024204140812053,6.762425074288146,193.31193000730127,88.0,0.014984130859375,0.0,22.177001953125,0.20221118410511138,19,2,1,87ceefb61909103b,63696b70d8de4a4a,1,0.46616645124842276,,1
TRMI_0KHUFYI_1_P_png.rf.dd2a810f36b9f7e43a00aa8b299590ed,TRMI_0KHUFYI,1,328,328,129.43453979492188,43.785990911680884,7.099933197428531,107.05948915239424,136.0,0.0095367431640625,0.0,60.603851318359375,0.6200550267697799,11,0,3,cec48178786cfcb1,624664656b46474d,208,0.6802277245936391,,1
TRMI_0KHUFYI_2_P_png.rf.75f159b7b2972b78c7816131541ad8a1,TRMI_0KHUFYI,2,325,325,134.70225524902344,45.18666915558993,6.9656825874625605,104.39121546386741,136.0,0.0086212158203125,0.0,54.21757507324219,0.24232899408284023,4,0,2,8046665f4e6fb4c6,848cac9ab9988e8c,208,0.6276445992188727,,0
TRMI_0LNR0KW_1_P_png.rf.9885f1d8b3a2fe62fc4f069a51108f29,TRMI_0LNR0KW,1,100,100,91.66885375976562,47.57883399902357,7.241982479196864,48.200042724609375,148.0,0.02337646484375,0.0,75.07159423828125,0.9503999999999999,1,2,1,be379548e8e4360e,3e1c0f8793193034,-1,nan,image_too_small,0
TRMI_0LNR0KW_2_P_png.rf.1fef2431dc54d558db51cc0d01453f4f,TRMI_0LNR0KW,2,100,100,92.16889953613281,46.51992263614236,7.268580328236204,46.61669921875,146.25,0.024658203125,0.0,72.80247497558594,0.9602999999999999,1,2,1,eb62c01db9b36349,0383431f3667f3d3,-1,nan,image_too_small,0
TRMI_0M2CHBM_1_P_png.rf.3bc346ff3f794d04b866680fb1395cb9,TRMI_0M2CHBM,1,120,120,179.6529998779297,59.1081833739608,6.307265422489676,193.39114379882812,212.0,0.06109619140625,0.0,15.916534423828125,0.9586111111111111,0,4,1,e9e46d68929a49cb,d2c2c2ca9ab33353,-1,nan,image_too_small,0
TRMI_0M2CHBM_2_P_png.rf.1e6a92c0df1aea543b18b2ae35616537,TRMI_0M2CHBM,2,140,140,180.17599487304688,57.50968228963416,6.3503871399751,91.20739464368671,208.0,0.0457763671875,0.0,12.249649047851562,0.9715816326530612,0,4,1,bc313865c31d3c67,34bcb4b8ac363231,126,0.655461128990871,,1
TRMI_0OH2B6Z_1_P_png.rf.8bfbf35a8c6a53fecbb1e01eacddf7f3,TRMI_0OH2B6Z,1,205,205,63.816009521484375,20.956773662650594,6.166567633229306,19.32302904035896,75.25,0.03607177734375,0.0,77.00776672363281,0.69901249256395,1,6,2,871f5c1ccb6a8ba1,6364474b4fda8e93,107,0.2811418647414207,low_quality_score,0
TRMI_0OH2B6Z_2_P_png.rf.19221732c734fc727f83dfe9f7be6a57,TRMI_0OH2B6Z,2,408,408,60.07887268066406,24.38078585525046,6.501198712346763,97.3950641991105,78.0,0.012725830078125,0.0,83.25032043457031,0.6503628412149174,7,5,3,c2f0b276e87255aa,8d96dac1c1644df3,174,0.4278361026346382,,1
TRMI_0PV146O_1_P_png.rf.07678fb3dcac381dcf30751286c85539,TRMI_0PV146O,1,225,225,73.93521118164062,29.835184396046976,6.832849581163934,36.78999106492847,96.0,0.01861572265625,0.0,136.2101287841797,0.18141234567901235,4,2,1,83569e32d3c63cb8,5cc1e6c3cd8ffb71,229,0.41489888993106255,,1
TRMI_0PV146O_2_P_png.rf.c2021cc8f238e3b575b601524801ea56,TRMI_0PV146O,2,198,198,76.95945739746094,32.484811673705146,6.93982326546505,32.24342299043201,107.0,0.0241851806640625,0.0,111.6640625,0.19691868176716662,3,2,1,8af6cc658191e7e8,4075757d7969f3e3,47,0.44172350114458625,,1
TRMI_0SQAZM1_1_P_png.rf.32868f433c5ecd3e11a1431de78cab83,TRMI_0SQAZM1,1,100,100,90.41407775878906,40.438842217572976,7.139115857021655,63.2039794921875,157.0,0.0601806640625,0.0,96.23365783691406,0.2475,0,3,1,8f65be44e8329d16,64624a47e4e06575,-1,nan,image_too_small,0
TRMI_0SQAZM1_2_P_png.rf.685a17fde489b74e094041031a83ed64,TRMI_0SQAZM1,2,120,120,109.22772216796875,47.541871815481606,7.389490833819511,105.28445434570312,165.0,0.04876708984375,0.0,67.20512390136719,0.219375,3,2,1,8fc6c23ea454f64a,e573636a6a5252f2,-1,nan,image_too_small,0
TRMI_117H4GD_1_P_png.rf.318897fef284c65caed9db2251e2d907,TRMI_117H4GD,1,262,262,105.58474731445312,32.157791516168835,6.864330479897394,34.67736629373394,94.0,0.0179290771484375,0.0,42.775726318359375,0.9771720762193347,3,2,2,8080e66f2f37c3f1,87b59cbe969292a4,119,0.48515795864592653,,1
TRMI_117H4GD_2_P_png.rf.eb4669e1f521d826baf75c307f8b0c7e,TRMI_117H4GD,2,283,283,90.3033447265625,26.08191790205473,6.638179243595469,32.21593752130866,79.0,0.016448974609375,0.0,43.898468017578125,0.11801870419158685,5,2,1,c2c17d9b2877de10,c2c2c4c5b1dc5c2b,40,0.3257832088261258,,0
TRMI_11V6J81_1_P_png.rf.02ca279266add1d6bcc53dfe2a3617ea,TRMI_11V6J81,1,384,384,49.3192138671875,19.20174236573447,6.200799246692112,80.44895283784717,61.0,0.0144500732421875,0.0,70.60386657714844,0.21590169270833331,5,3,1,b61e420e86ccdece,654d085e6f6aa889,4,0.2921704312891935,low_quality_score,0
TRMI_11V6J81_2_P_png.rf.b5e1ea3cd46eb03166f2e7e93518fbf9,TRMI_11V6J81,2,190,190,45.98200988769531,21.34430611495044,6.205822219776973,14.326977293705568,77.0,0.032379150390625,0.0,80.73159790039062,0.13836565096952907,1,1,1,a0979c536b1fc187,e9becedbc7849683,4,0.1901979372676072,low_quality_score,0
TRMI_12KGEHW_1_P_png.rf.47b2ad172b27ebcd285cb37c4ce90ab9,TRMI_12KGEHW,1,364,364,60.196258544921875,28.614994275352686,6.6103077760918865,79.19123532413505,100.0,0.0182342529296875,0.0,116.70060729980469,0.2109573119188504,5,4,1,e70be708f41e0dd4,47d9514b96e38484,104,0.43473718531192596,,1
TRMI_12KGEHW_2_P_png.rf.68ef270193cd2d004513288eb2da3ea2,TRMI_12KGEHW,2,96,96,58.85935974121094,27.799034639443697,6.5500498210948574,24.845428466796875,93.0,0.0003509521484375,0.0,112.00735473632812,0.9380425347222222,3,0,2,8b3867269831d7ce,b773f1f1f140efe3,-1,nan,image_too_small,0
TRMI_157FC31_1_P_png.rf.d2a0eac77cbea0a785f25f44ef4ef027,TRMI_157FC31,1,384,384,125.30143737792969,28.41948801367356,6.697042682036736,105.64548845938407,89.0,0.007415771484375,0.0,46.08648681640625,0.20779079861111105,7,6,1,ea1c1ce50545be2f,b01115554789c13d,182,0.48795523789285056,,0
TRMI_157FC31_2_P_png.rf.459df1c66d4a158b0caf6442e16c9894,TRMI_157FC31,2,420,420,127.53172302246094,28.065902550672234,6.691335919131351,118.0768233758863,86.0,0.006378173828125,0.0,43.394378662109375,0.19002267573696144,7,6,1,afb34dedd0a7c004,42536c287d5367f2,182,0.48823650891253084,,1
TRMI_19404U9_1_P_png.rf.a26059d6f63b9668e631344a2d73feaa,TRMI_19404U9,1,108,108,134.91329956054688,54.68954702755107,7.246772207487004,105.59478759765625,172.0,0.018524169921875,0.0,28.168975830078125,0.26491769547325106,2,2,1,8738604cd11f77ba,89c9595a526666c4,-1,nan,image_too_small,0
TRMI_19404U9_2_P_png.rf.e685da9f670a923c0f43df1109bf3e49,TRMI_19404U9,2,108,108,133.067626953125,48.052731521458135,7.278551631031583,88.16488647460938,170.0,0.0206756591796875,0.0,28.02313232421875,0.26491769547325106,1,1,1,9fdf70a0acca6170,767472656b7b39be,-1,nan,image_too_small,0
TRMI_1AVHRKA_1_P_png.rf.3cf1b546cd8b2ed804aaadce8dcdde6c,TRMI_1AVHRKA,1,156,156,58.15458679199219,21.246224418009454,6.150545306990255,14.441201546927914,79.0,0.030364990234375,0.0,70.58200073242188,0.3394970414201184,2,2,1,8f734cab549f20e8,44455d6c615762a0,107,0.22975814273647016,low_quality_score,0
TRMI_1AVHRKA_2_P_png.rf.92235add48ec9c39298d873239fea0e0,TRMI_1AVHRKA,2,196,196,73.28395080566406,32.3622878071199,6.958887071577745,19.38530322071165,117.0,0.0384979248046875,0.0,79.7642822265625,0.9390618492294878,3,2,2,8f39615c6835ba33,3fc15964686c6a71,17,0.4604913231835146,,1
TRMI_1B6RTX5_1_P_png.rf.ccc47521f61c0aac6560f8a803569ff0,TRMI_1B6RTX5,1,195,195,95.08615112304688,40.9878022431104,7.220352786057511,49.73646903038025,132.0,0.0207366943359375,0.0,101.45880126953125,0.9290729783037476,5,3,2,8d89d0c6c866cfbc,f05a6a6b73484c2a,247,0.6261695352730097,,1
TRMI_1B6RTX5_2_P_png.rf.a3e38dac34c43cfee47b61147e3bb933,TRMI_1B6RTX5,2,191,191,88.72001647949219,43.24794126382548,7.322160353695992,42.7883829921484,134.0,0.023406982421875,0.0,114.13410949707031,0.4231791891669637,3,2,1,97d7d2709f43e024,9c3cee6b76565b73,47,0.6054445329689219,,0
TRMI_1DBVS5L_1_P_png.rf.08865d81e800599e4e54fa0c4852e7ad,TRMI_1DBVS5L,1,345,345,95.85899353027344,28.464211988455563,6.786295838332911,59.58782735373825,85.0,0.0108642578125,0.0,11.7138671875,0.9942113001470281,5,2,2,833f95d1b9b584a8,de69afaf9bc0c2f4,184,0.4655885950417044,,1
TRMI_1DBVS5L_2_P_png.rf.ae647df66a2849a10e497be49a26af52,TRMI_1DBVS5L,2,345,345,102.73858642578125,33.94321219917603,6.994770795065663,64.17944627162069,101.0,0.0120697021484375,0.0,11.974197387695312,0.18785969334173494,6,2,1,836904b453d34bbf,8aeb6bd87efdfdf1,179,0.47069865980684616,,1
TRMI_1EGUPC0_1_P_png.rf.c0be9b77e884dc01baafbc6c7909d265,TRMI_1EGUPC0,1,100,100,51.55250549316406,28.609471357008406,6.716374113148096,42.05645751953125,98.0,0.094512939453125,0.0,66.34515380859375,0.9503999999999999,3,1,1,ef34d03a85807eab,1c7450f673333b73,-1,nan,image_too_small,0
TRMI_1EGUPC0_2_P_png.rf.8288347af9b76a08c6f669b065147eff,TRMI_1EGUPC0,2,112,112,48.856201171875,25.364931964371323,6.401032796203493,32.83154296875,96.0,0.0852813720703125,0.0,77.22454833984375,0.9645248724489796,2,0,1,aa5c6a2b2f2b2f21,31b1b575c555c511,-1,nan,image_too_small,0
TRMI_1EW5V8V_1_P_png.rf.dfcc6cb11529d47443359ac67f3d5f75,TRMI_1EW5V8V,1,188,188,140.43162536621094,29.765164554464942,6.427583763108898,20.909542318433523,89.0,0.00274658203125,0.0,35.661865234375,0.3873358985966501,2,2,1,9fa3288f1dc399e0,554c4c4464747434,124,0.3720047301971572,,1
TRMI_1EW5V8V_2_P_png.rf.a116cb5a5b92cc8fd150baf5e0ca7fbd,TRMI_1EW5V8V,2,180,180,148.3485107421875,27.91387336783257,6.162448550649078,16.951104879379272,78.0,0.003753662109375,0.0,23.845611572265625,0.3625925925925926,1,2,1,9fc359723e43a00f,4c5274666c687173,124,0.30030447972730284,,0
TRMI_1FKXF8U_1_P_png.rf.a4b79eeabf683728af1e5cc702441767,TRMI_1FKXF8U,1,380,380,88.73753356933594,33.975279025837544,6.701512333770772,149.3106674514711,92.0,0.0097198486328125,0.0,119.30569458007812,0.7768975069252078,9,5,2,a7604d5da263db8c,e6ea59cfab7a4e74,247,0.5779527376649632,,0
TRMI_1FKXF8U_2_P_png.rf.26ce699f3b0ba0e812780a09e52b53cf,TRMI_1FKXF8U,2,497,497,88.47734069824219,34.69602767478663,6.708131192926407,398.70359897240996,93.0,0.0109405517578125,0.0,122.01934814453125,0.9598354715820071,7,6,6,a8ca0653bcbc279e,afd1a7a73ad72d26,247,0.6549190175364505,,1
TRMI_1M9F6Q4_1_P_png.rf.0c64b7a862e0bcf42afc1b1c35085bb9,TRMI_1M9F6Q4,1,96,96,105.59042358398438,33.809496654845,7.0108486040906515,52.4312744140625,109.0,0.0,0.0,65.31916809082031,0.32584635416666663,2,0,1,c97c15334ad3e21e,9cb2a2e323da5ae8,-1,nan,image_too_small,0
TRMI_1M9F6Q4_2_P_png.rf.851ad7cdd615aa6845d468f270a23273,TRMI_1M9F6Q4,2,109,109,98.39360046386719,33.55152644362555,7.053721358418299,44.476287841796875,117.0,0.0003814697265625,0.0,86.17817687988281,0.9366214965070281,6,0,3,b495981a9bc5e4f2,f43c067e0f07999f,-1,nan,image_too_small,0
TRMI_1MRPT4S_1_P_png.rf.21e400b182960203eb7a8da910d05b2b,TRMI_1MRPT4S,1,296,296,63.67494201660156,23.914441601613852,6.510487265270409,27.23518774448894,77.0,0.0277099609375,0.0,20.308883666992188,0.9898876917457998,5,0,1,f7c2b5e4481e01ee,6cac8c28a6ce2e3a,161,0.33339398010888005,,0
TRMI_1MRPT4S_2_P_png.rf.6d466df3724b9fc8501bcba006d1ce94,TRMI_1MRPT4S,2,296,296,63.71867370605469,24.033140884315525,6.514862374566857,27.896637186175212,78.0,0.0286712646484375,0.0,20.320846557617188,0.9898876917457998,5,0,1,a297e2b11d4a46bb,cbcac8eb9a888ba2,62,0.33682056521597037,,1
TRMI_1XB06V1_1_P_png.rf.761e60dfe0479816a1a3586938231dde,TRMI_1XB06V1,1,384,384,136.161376953125,38.08449582154073,6.938644967855667,157.31940126768313,107.0,0.0062408447265625,0.0,42.236236572265625,0.937655978732639,2,7,3,e2625533c66c39cb,48cb0be1cd2b83b2,208,0.6401617737426305,,1
TRMI_1XB06V1_2_P_png.rf.1c87f8c5efbb72e6c2ba1db227b3f936,TRMI_1XB06V1,2,384,384,136.30447387695312,37.94563068638536,6.9291005615608245,132.31564268097281,106.0,0.006011962890625,0.0,42.14570617675781,0.9480455186631945,2,6,3,b7c8089993d66c75,a23e2b4c782f2ccd,208,0.6265991303567449,,0
TRMI_21STPUZ_1_P_png.rf.015bf96978dacf165d843d23a8d2d98a,TRMI_21STPUZ,1,364,364,58.43450927734375,29.47708349623079,6.627834783511769,131.02736639976501,90.0,0.0257415771484375,0.0,100.73297119140625,0.8986233546673107,7,8,4,9a49d6b175b6c816,9969e91918692d6d,60,0.5088730098058126,,1
TRMI_21STPUZ_2_P_png.rf.3e90781dca73df368df382d9bfb3ded4,TRMI_21STPUZ,2,404,404,56.91893005371094,29.96924802119334,6.582102106527959,102.81678749597631,90.0,0.026702880859375,0.0,102.10960388183594,0.9604879423585923,6,7,4,cfc6e08f9e21c166,62ea6b6869684554,60,0.49223739482737466,,1
TRMI_24FZA7Q_1_P_png.rf.5e178c20508530fbc41bf7d7a4327449,TRMI_24FZA7Q,1,104,104,34.43101501464844,33.975789172009804,6.041613459765815,20.843353271484375,104.0,0.33514404296875,0.0,94.91389465332031,0.9808616863905326,1,2,1,9fd1859c4aca6363,f03e8421032c7665,-1,nan,image_too_small,0
TRMI_24FZA7Q_2_P_png.rf.9b435484c443be004c223252d7f448d5,TRMI_24FZA7Q,2,136,136,44.15171813964844,40.16485507618162,6.550932292653739,19.414229238172993,122.0,0.252716064453125,0.0,83.03598022460938,0.9707504325259516,2,2,2,de7ac09e649532c3,21010d2f617870e0,9,0.42999983373665596,,1
TRMI_2E7B0JM_1_P_png.rf.d38312acbbd7fc47e2f992178813729d,TRMI_2E7B0JM,1,616,616,102.18321228027344,33.80764643615922,6.946454126789327,251.9378401597496,102.0,0.0004730224609375,0.0,22.941131591796875,0.9515121647832686,13,3,12,8b828fa77430f5e4,efe9d9a94a6a6952,184,0.6226797116609024,,1
TRMI_2E7B0JM_2_P_png.rf.08d8b170e9236929671f8ea9091d81ae,TRMI_2E7B0JM,2,584,584,99.79481506347656,33.16328305321127,6.926937498414156,224.34850057866424,101.0,0.0005340576171875,0.0,23.2947998046875,0.9931594811409271,13,3,13,cfd7dafa34412031,4848ee6a0f296961,184,0.6089682603340842,,1
TRMI_2Q0FEYF_1_P_png.rf.2a6f364e246f9ce79e67dcd33b1219f0,TRMI_2Q0FEYF,1,102,102,44.40446472167969,27.27715826923639,6.4134010413232385,23.68212890625,88.0,0.01129150390625,0.0,107.44413757324219,0.6153402537485583,0,2,1,de6d804325f28d76,1013373179e8b8f4,-1,nan,image_too_small,0
TRMI_2Q0FEYF_2_P_png.rf.f8e2e98c93f68123c13da9f3182d40fe,TRMI_2Q0FEYF,2,102,102,45.815155029296875,24.762991772724565,6.4494086647589945,25.73321533203125,80.0,0.0106964111328125,0.0,105.14505004882812,0.6060169165705497,0,2,1,d5efed902460d26c,8612450c9c9cb8be,-1,nan,image_too_small,0
TRMI_2Q304F9_1_P_png.rf.b260c51c4e694f91f1771a071c87c7f8,TRMI_2Q304F9,1,116,116,73.95584106445312,33.51587362507044,6.823352665805318,32.45654296875,115.0,0.07647705078125,0.0,78.77772521972656,0.9742865636147443,0,3,1,bc1353234337c3ce,583c2e3e2f2b3e3c,-1,nan,image_too_small,0
TRMI_2Q304F9_2_P_png.rf.d3af0affd6b6f6bd1465751f8fdbd671,TRMI_2Q304F9,2,120,120,73.61778259277344,33.28747347643605,6.853643198941851,33.72686767578125,114.0,0.068267822265625,0.0,77.62240600585938,0.9586111111111111,0,3,1,e9b9068916ef9564,42830b03820b4365,-1,nan,image_too_small,0
TRMI_2T2HJ32_1_P_png.rf.a0dd7bdc2ac0bee26e0054e663a724af,TRMI_2T2HJ32,1,360,360,61.424468994140625,19.839732661722998,6.186842436068135,35.641135258367285,57.0,0.020660400390625,0.0,74.23805236816406,0.9584413580246914,11,0,4,f807b52af052497b,46569ab1b131161a,60,0.30779072901372145,,1
TRMI_2T2HJ32_2_P_png.rf.f82e85379c19a1a4b391fe0ce9c304a2,TRMI_2T2HJ32,2,336,336,62.53410339355469,20.44720724157782,6.237145789310755,38.300163347041234,59.0,0.0238037109375,0.0,74.56916809082031,0.9851721938775511,9,0,4,a953c07bb9a71d82,5ea0d37a5b52c7b7,60,0.32368104203015746,,1
TRMI_2UWLX3V_1_P_png.rf.9fb76fab1a1b6d8e0a9c4467aa82193d,TRMI_2UWLX3V,1,96,96,91.09854125976562,47.62891948449754,7.047941110408039,87.6556396484375,157.0,0.10321044921875,0.0,137.760498046875,0.9689670138888888,2,1,1,ba0f839946b17c63,5b7b2e3c203499c3,-1,nan,image_too_small,0
TRMI_2UWLX3V_2_P_png.rf.da479348ec55ab0be5e91d7971e2010b,TRMI_2UWLX3V,2,100,100,90.60943603515625,45.55258646462888,7.020013493004292,66.64169311523438,155.0,0.0927581787109375,0.0,143.39256286621094,0.9702,2,0,1,eaa5f61637123b11,6cc7d363da892129,-1,nan,image_too_small,0
TRMI_2XMESNA_1_P_png.rf.07b973d0257d6f8e477d3e67da0e499b,TRMI_2XMESNA,1,96,96,73.5499267578125,14.670643917817157,5.855650959775823,19.03656005859375,45.0,0.0005950927734375,0.0,60.69972229003906,0.9380425347222222,4,0,1,f10c58b8dfe598b0,31838f460e1d8fc9,-1,nan,image_too_small,0
TRMI_2XMESNA_2_P_png.rf.5d10a36b23586767dfb86b31bb39aa04,TRMI_2XMESNA,2,271,271,83.15869140625,23.203362270387963,6.475836391226631,38.705179795622826,74.0,0.0143890380859375,0.0,49.918243408203125,0.6012445364306042,9,1,2,9a0b683d6d44de1d,f1f571495a1caca2,11,0.3635059220549063,,1
TRMI_2YSHQZV_5_P_png.rf.13da1f314c73f0aa39d20ca5b0e185d2,TRMI_2YSHQZV,5,208,208,192.34776306152344,22.76645178960462,6.345537661116508,24.282211780315265,72.0,0.0,0.0,12.56103515625,0.07176867603550292,7,0,1,b5a833ce73273622,9e969696a424a40c,126,0.20850480255113957,low_quality_score,0
TRMI_2YSHQZV_6_P_png.rf.447456c9b690ccd7f5a9420b14120c2c,TRMI_2YSHQZV,6,144,144,190.44183349609375,24.09695188289372,6.394148780139009,24.79012758936733,73.0,0.0,0.0,12.553131103515625,0.10199652777777779,5,0,1,c0f64ba4c54f34b6,8485ada2eeefc1e3,126,0.2262707658213199,low_quality_score,0
TRMI_33WQKQ5_1_P_png.rf.20ff212182992f506db180ba569f633e,TRMI_33WQKQ5,1,392,392,58.25971984863281,25.111900538429662,6.475578746807699,51.44768323353492,89.0,0.0461273193359375,0.0,76.31694030761719,0.5928714598084132,6,4,2,b77941865b64a8d3,a53a3a2968a44473,17,0.3887268548084978,,1
TRMI_33WQKQ5_2_P_png.rf.5149253d9cd9c5b1866842cbe4da48b3,TRMI_33WQKQ5,2,392,392,54.94728088378906,18.500901836561237,5.994318758532385,38.37698793760501,65.0,0.042144775390625,0.0,68.47200012207031,0.2595402957101208,5,4,1,cf7f37801507b06a,4f49455983e2e354,17,0.23908248330556475,low_quality_score,0
TRMI_390Z6R9_1_P_png.rf.fd1609c655d9496eb1c4891f742adca0,TRMI_390Z6R9,1,219,219,50.620269775390625,14.973952009887327,5.851064988109388,7.778760051121935,46.0,0.0181427001953125,0.0,118.29844665527344,0.20078814036404577,2,1,1,939f9565d790b841,5858796c4a8facae,9,0.15758894773142695,low_quality_score,0
TRMI_390Z6R9_2_P_png.rf.72853937d62720663865fe3828f20cf4,TRMI_390Z6R9,2,219,219,48.28321838378906,18.36089928162811,6.15934010682044,12.021115645766258,60.0,0.018402099609375,0.0,123.49333190917969,0.5309730822960322,2,2,2,a9bfd93845c2aa64,7b7b67cfb2bdb3db,9,0.2233961943226893,low_quality_score,0
TRMI_3BQ6MG8_1_P_png.rf.1f7f562b5df4eb3c344d9a565319d933,TRMI_3BQ6MG8,1,144,144,119.14120483398438,41.88236279619531,6.960301031826416,40.50652718171477,117.0,0.0154571533203125,0.0,69.74691772460938,0.9792631172839507,0,5,1,c2a5364f9732916d,ef6591f5e3c1a55c,190,0.5916203950470463,,1
TRMI_3BQ6MG8_2_P_png.rf.ec158e41eb2ebb587677529be589c7b6,TRMI_3BQ6MG8,2,124,124,119.37242126464844,42.12005193415385,6.967006481976832,80.19482421875,118.0,0.0166015625,0.0,69.70454406738281,0.975936524453694,0,5,1,970e63e5c298ccc7,c57a7c3050765908,-1,nan,image_too_small,0
TRMI_3C4V4TI_1_P_png.rf.6b13d1bb1303af35d3e537451dfb568b,TRMI_3C4V4TI,1,104,104,56.668914794921875,33.92362433621379,6.51525188208183,54.929046630859375,125.0,0.1302032470703125,0.0,128.95852661132812,0.9618158284023669,2,0,1,b76ba540d0e8ea2d,867203a94824266e,-1,nan,image_too_small,0
TRMI_3C4V4TI_2_P_png.rf.30de0053b1d8b696b82d091dc102a736,TRMI_3C4V4TI,2,104,104,57.12373352050781,33.911143180204995,6.525832552393536,54.28741455078125,126.0,0.12493896484375,0.0,129.50210571289062,0.9618158284023669,2,0,1,aa3ef000859fbf38,9eb12f68cddb9b89,-1,nan,image_too_small,0
TRMI_3DV1FG3_1_P_png.rf.99ed4f395bda3e897bb740972634a7d8,TRMI_3DV1FG3,1,215,215,37.85174560546875,23.971404384266545,5.946653239436196,12.121563186636195,70.0,0.0439300537109375,0.0,57.75938415527344,0.22714981070849108,2,2,1,a738dfa5eb402863,df7e7f514f6e4a53,116,0.16445974973080432,low_quality_score,0
TRMI_3DV1FG3_2_P_png.rf.c8ea3f0d0fc4a572f8efc35624738a6b,TRMI_3DV1FG3,2,242,242,40.57743835449219,22.984892486112013,5.972575620869416,9.224577214568853,65.0,0.0444488525390625,0.0,58.03727722167969,0.22662386449013047,4,3,1,a543c36752666a79,49d6dfae9e6f54ea,116,0.16106725741495248,low_quality_score,0
TRMI_3J42MI8_1_P_png.rf.002b280bcfd772ed308ccd1f8c2e60da,TRMI_3J42MI8,1,204,204,63.69891357421875,21.239493957154608,6.249538391850042,13.236477254889905,67.0,0.0240936279296875,0.0,64.38656616210938,0.9707083813917725,2,2,2,fc7c0787c09cf261,ae273328a828e3f1,104,0.26445189069146025,low_quality_score,0
TRMI_3J42MI8_2_P_png.rf.62f038da8bfca14bc96d4bdd3862f784,TRMI_3J42MI8,2,204,204,63.99810791015625,23.949138078054393,6.483230847626446,13.453588053351268,81.0,0.022369384765625,0.0,43.13818359375,0.34907247212610537,4,3,1,c57c3f00e0778b8b,272070e2e2e0c458,62,0.2622072556375226,low_quality_score,0
TRMI_3OWB6WU_1_P_png.rf.9288dd518eab28b0bd8cb698ebd8b782,TRMI_3OWB6WU,1,143,143,68.16523742675781,33.2884064809513,6.871939698852882,21.88326369225979,110.0,0.03094482421875,0.0,67.20262145996094,0.45889774561103236,2,1,1,af26701cc77138cb,676e5b4e60381a12,117,0.4184312404814321,,1
